date,address,subArea,area,room,sqm,floor,objectType,constructionYear,areaTags,listPrice,priceUp,soldPrice,rent,broker,distanceToMetro,metro
2015-09-30,Ryggåsgatan 5,Äppelviken,Grön Hässelby,3,73,1,Lägenhet,1931,[Bromma Äppelviken],3795000,1455000,5250000,3387,HusmanHagberg,517.2831291265437,Alvik
2015-09-17,Alviksvägen 11,Äppelviken,Grön Hässelby,2,45,3,Lägenhet,1929,[Bromma Alvik],2295000,820000,3115000,2300,HusmanHagberg,278.6889773563585,Alvik
2015-08-12,Alviksvägen 21,Äppelviken,Grön Hässelby,2,57,3,Lägenhet,1925,[Bromma Äppelviken],3195000,655000,3850000,2130,HusmanHagberg,539.5111949009444,Alvik
2015-07-03,Runda vägen 28B,Äppelviken,Grön Hässelby,1,38,3,Lägenhet,1945,[Alvik],2095000,855000,2950000,2136,Fastighetsbyrån,433.10685975938253,Alvik
2015-06-06,Alviksvägen 23,Äppelviken,Grön Hässelby,3,85,null,Lägenhet,1925,[Bromma Alvik],4745000,1155000,5900000,4875,HusmanHagberg,547.4965068297388,Alvik
2015-06-02,Allévägen 14B,Äppelviken,Grön Hässelby,1,43,3,Lägenhet,1945,[Alvik],2595000,-235000,2360000,2829,Fastighetsbyrån,502.54142965005565,Alvik
2015-05-21,Västerled 20,Äppelviken,Grön Hässelby,1,36,2,Lägenhet,1926,[Bromma Äppelviken],1995000,405000,2400000,1788,HusmanHagberg,615.318306044164,Stora mossen
2015-05-21,Allévägen 14A,Äppelviken,Grön Hässelby,2,56,3,Lägenhet,1945,[Bromma Alvik],2995000,385000,3380000,3467,HusmanHagberg,486.75997901925786,Alvik
2015-04-30,Alviksvägen 7,Äppelviken,Grön Hässelby,1,19,2,Lägenhet,1929,[Bromma Alvik],1645000,535000,2180000,971,HusmanHagberg,279.472472193133,Alvik
2015-04-21,Alviksvägen 23,Äppelviken,Grön Hässelby,1,24,1,Lägenhet,1925,[Bromma],1595000,805000,2400000,1506,HusmanHagberg,547.4965068297388,Alvik
2015-04-18,Västerled 31,Äppelviken,Grön Hässelby,2,56,1,Lägenhet,1925,[Bromma Äppelviken],2795000,455000,3250000,2639,HusmanHagberg,710.8269374412405,Stora mossen
2015-04-01,Alviksvägen 31,Äppelviken,Grön Hässelby,1,42,1,Lägenhet,1929,[Äppelviken],2295000,175000,2470000,2434,Fastighetsbyrån,544.1310773970982,Alvik
2015-03-28,Alviksvägen 21,Äppelviken,Grön Hässelby,3,100,3,Lägenhet,1925,[Bromma],4425000,330000,4755000,null,Svensk Fastighetsförmedling,539.5111949009444,Alvik
2015-03-25,Alviksvägen 29,Äppelviken,Grön Hässelby,2,46,2,Lägenhet,1926,[Bromma Äppelviken],2495000,405000,2900000,2557,HusmanHagberg,516.7717375534287,Alvik
