date,address,subArea,area,room,sqm,floor,objectType,constructionYear,areaTags,listPrice,priceUp,soldPrice,rent,broker,distanceToMetro,metro
2016-03-24,Vitalisvägen 13,Fredhall,Kungsholmen,2,61,null,Lägenhet,1931,[Kungsholmen],4250000,0,4250000,2833,Mäklarhuset,363.06313772065147,Kristineberg
2016-03-24,Ernst Ahlgrens väg 3,Fredhall,Kungsholmen,2,43,2.5,Lägenhet,1932,[Kungsholmen],2995000,125000,3120000,2347,Fastighetsbyrån,253.30832995464698,Kristineberg
2016-03-24,Atterbomsvägen 28,Fredhall,Kungsholmen,2,31,2,Lägenhet,1937,[Kungsholmen],2250000,470000,2720000,1604,SkandiaMäklarna,560.5765540820058,Thorildsplan
2016-03-21,Atterbomsvägen 30,Fredhall,Kungsholmen,3,75,3,Lägenhet,null,[Fredhäll],4500000,885000,5385000,3628,Svensk Fastighetsförmedling,567.7960803169277,Thorildsplan
2016-03-19,Ernst Ahlgrens väg 10,Fredhall,Kungsholmen,2,41,2,Lägenhet,1931,[Kungsholmen],2995000,355000,3350000,2173,Erik Olsson Fastighetsförmedling,285.9828936004048,Kristineberg
2016-03-19,Frödingsvägen 5,Fredhall,Kungsholmen,2,42.5,2,Lägenhet,1933,[Fredhäll],2750000,780000,3530000,2244,Svensk Fastighetsförmedling,222.50432533970834,Kristineberg
2016-03-18,Stagneliusvägen 30,Fredhall,Kungsholmen,2,35.5,2,Lägenhet,null,[Kungsholmen],2495000,455000,2950000,2494,Notar,480.47334247579425,Thorildsplan
2016-03-17,Atterbomsvägen 28,Fredhall,Kungsholmen,2,35,5,Lägenhet,1937,[Kungsholmen],2695000,485000,3180000,2038,SkandiaMäklarna,560.5765540820058,Thorildsplan
2016-03-16,Adlerbethsgatan 17,Fredhall,Kungsholmen,2,46,null,Lägenhet,1931,[Kungsholmen],3395000,505000,3900000,2543,Erik Olsson Fastighetsförmedling,227.70592140174588,Kristineberg
2016-03-15,Messeniusgatan 6,Fredhall,Kungsholmen,1,29,5,Lägenhet,1936,[Kungsholmen],2495000,155000,2650000,1926,Erik Olsson Fastighetsförmedling,312.01821262078084,Kristineberg
2016-03-15,Frödingsvägen 6,Fredhall,Kungsholmen,2,38,3,Lägenhet,1933,[Kungsholmen],2795000,505000,3300000,1787,Edward & Partners Fastighetsmäklare AB,223.29084091083854,Kristineberg
2016-03-08,Rålambsvägen 72,Fredhall,Kungsholmen,1,36,3,Lägenhet,1932,[Kungsholmen],2450000,625000,3075000,2301,1st Street Stockholm,258.9751448607363,Kristineberg
2016-03-07,Fredhällsgatan 13,Fredhall,Kungsholmen,3,93,null,Lägenhet,1931,[Kungsholmen],5750000,700000,6450000,4358,Erik Olsson Fastighetsförmedling,319.9513364399814,Kristineberg
2016-03-07,Vitalisvägen 4,Fredhall,Kungsholmen,2,43,2,Lägenhet,1931,[Kungsholmen],2795000,505000,3300000,2248,Notar,280.6335874515628,Kristineberg
2016-03-02,Orvar Odds väg 51,Fredhall,Kungsholmen,2,57,1,Lägenhet,1935,[Kungsholmen],3995000,1230000,5225000,2917,Erik Olsson Fastighetsförmedling,366.96771760851937,Kristineberg
2016-03-02,Runiusgatan 7,Fredhall,Kungsholmen,1,38,0.5,Lägenhet,1931,[Kungsholmen],2300000,510000,2810000,1814,Fastighetsbyrån,419.9844074461587,Thorildsplan
2016-03-02,Ernst Ahlgrens väg 2,Fredhall,Kungsholmen,2,46.5,1,Lägenhet,1932,[Kungsholmen],3295000,630000,3925000,2583,SkandiaMäklarna,211.56793582034769,Kristineberg
2016-02-29,Ernst Ahlgrens väg 3,Fredhall,Kungsholmen,1,33.5,null,Lägenhet,1931,[Kungsholmen],2495000,405000,2900000,1825,Bjurfors,253.30832995464698,Kristineberg
2016-02-27,Stagneliusvägen 26,Fredhall,Kungsholmen,2,35,3,Lägenhet,1937,[Kungsholmen],2995000,105000,3100000,2468,Innerstadsspecialisten AB,468.10516843922983,Thorildsplan
2016-02-26,Runiusgatan 7,Fredhall,Kungsholmen,2,48,1.5,Lägenhet,1931,[Kungsholmen],2895000,155000,3050000,2196,Erik Olsson Fastighetsförmedling,419.9844074461587,Thorildsplan
